candidate_position,candidate_token_id,candidate_token_text,current_anchors,example_id,information_gain,p_gt_gain,step
7,352, for,"[2, 8, 13, 15, 16]",HumanEval/14,-0.07499771102447994,-0.0479610083823061,6
9,296, in,"[2, 8, 13, 15, 16]",HumanEval/14,-0.08154640713473782,0.015182856206861883,6
10,3278, range,"[2, 8, 13, 15, 16]",HumanEval/14,-0.37368006151518784,0.0743441433057892,6
11,21772,(len,"[2, 8, 13, 15, 16]",HumanEval/14,-0.13179946468153503,0.03915823236823179,6
12,13601,(string,"[2, 8, 13, 15, 16]",HumanEval/14,-0.17159494014049415,0.08696423462929959,6
17,7311,.append,"[2, 8, 13, 15, 16]",HumanEval/14,0.13486172049306333,0.05236361325347483,6
18,13601,(string,"[2, 8, 13, 15, 16]",HumanEval/14,-0.1791472420009086,0.09430601770188263,6
19,10768,[:,"[2, 8, 13, 15, 16]",HumanEval/14,-0.6431867434585001,0.5619314804390052,6
20,72,i,"[2, 8, 13, 15, 16]",HumanEval/14,-0.006345881833112799,0.41398574259523024,6
21,10,+,"[2, 8, 13, 15, 16]",HumanEval/14,-10.780644696002128,2.0285454155343388,6
22,16,1,"[2, 8, 13, 15, 16]",HumanEval/14,-11.999291254003765,2.0504947500755435,6
23,6192,]),"[2, 8, 13, 15, 16]",HumanEval/14,-13.544960941915633,0.8868933116134057,6
25,305,   ,"[2, 8, 13, 15, 16]",HumanEval/14,-6.879935145290801,1.9549113360805703,6
26,944, return,"[2, 8, 13, 15, 16]",HumanEval/14,-5.528482578025432,2.8364602933103953,6
27,1490, result,"[2, 8, 13, 15, 16]",HumanEval/14,-2.0433096240012674,4.3370887256387505,6
0,305,   ,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.20114536260734894,-0.01907706309513979,7
1,1490, result,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.024335230184078682,0.023908058882536443,7
3,6969, [],"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.9448217121525886,0.7065859941915991,7
7,352, for,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.0784859879349824,-0.005869667122981204,7
9,296, in,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.0176783165852612,0.0045556685609209335,7
10,3278, range,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.11145520657373709,0.022270181063071215,7
11,21772,(len,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.24871229199925438,0.019814429791459975,7
12,13601,(string,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.052315839093353134,0.04999816739790641,7
17,7311,.append,"[2, 6, 8, 13, 15, 16]",HumanEval/14,0.1960059950761206,0.07165780084686246,7
18,13601,(string,"[2, 6, 8, 13, 15, 16]",HumanEval/14,0.13998374255970703,0.10886800937421737,7
19,10768,[:,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.7955762119236169,0.3662039826210617,7
20,72,i,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-0.23012542187461804,0.27015806345787285,7
21,10,+,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-9.735762138727296,2.1515192735545936,7
22,16,1,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-10.804098620305012,2.2243903642797234,7
23,6192,]),"[2, 6, 8, 13, 15, 16]",HumanEval/14,-12.888377728631895,1.0944201676370071,7
25,305,   ,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-7.466614161727193,1.8877896954194953,7
26,944, return,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-5.943825311602268,2.840020129513003,7
27,1490, result,"[2, 6, 8, 13, 15, 16]",HumanEval/14,-2.72436762664438,4.11731436518312,7
0,305,   ,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-0.20912751520882011,-0.02934947234427332,8
1,1490, result,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-0.2119617662683595,0.03673245164276384,8
3,6969, [],"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-1.1831038875134254,0.6598988949058593,8
7,352, for,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,0.05580882274080068,-0.07679721147033058,8
9,296, in,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,0.09470289964156109,0.004403149186525068,8
10,3278, range,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,0.035243285833530535,-0.0002174993711137052,8
11,21772,(len,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-0.10422107412341575,0.0011432681406478018,8
12,13601,(string,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,0.005264893521598424,0.029462804025377265,8
18,13601,(string,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-0.10924687231818098,0.03184099310869182,8
19,10768,[:,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-0.5414811721875594,0.16987081759578215,8
20,72,i,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-0.0997106573304336,0.1669720488327484,8
21,10,+,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-7.402054438749474,2.6328250805122173,8
22,16,1,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-7.725262121679407,2.7537047120935916,8
23,6192,]),"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-9.871816323753592,1.4422101612776408,8
25,305,   ,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-6.473691319963109,1.932916103812628,8
26,944, return,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-2.227152319435845,3.788173879316188,8
27,1490, result,"[2, 6, 8, 13, 15, 16, 17]",HumanEval/14,-1.9637006922785076,4.039447227936762,8
0,305,   ,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.16387146576744271,-0.008919908057615888,9
1,1490, result,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.15571369676581526,0.035761623380755836,9
3,6969, [],"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-1.186120249000851,0.6788772142306827,9
7,352, for,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.07049446610471932,-0.029960108045586686,9
10,3278, range,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.08222747963736765,-0.0014521986768563089,9
11,21772,(len,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.06890917362852633,0.0004890964247832308,9
12,13601,(string,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,0.043682226172677474,-0.020182525400112228,9
18,13601,(string,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.253443012257776,0.0333573906001976,9
19,10768,[:,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.6587558789560717,0.16377908122611973,9
20,72,i,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-0.16139479378307442,0.1319450912701121,9
21,10,+,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-7.789330266692559,2.408671797244142,9
22,16,1,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-7.924514075202751,2.721108724625128,9
23,6192,]),"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-9.952588979547727,1.3509289061221803,9
25,305,   ,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-6.33524384861812,1.9920901078512994,9
26,944, return,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-4.611991703364765,2.963192905248479,9
27,1490, result,"[2, 6, 8, 9, 13, 15, 16, 17]",HumanEval/14,-2.0895282191800106,4.039300766674842,9
0,305,   ,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-0.26059604980036966,0.017550882752109587,10
1,1490, result,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-0.24967550067867705,0.0862118450674918,10
3,6969, [],"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-1.152486054583278,0.6734446900514524,10
7,352, for,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-0.049376768052752595,-0.001806376450564251,10
10,3278, range,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-0.015169804601100623,-0.002304197859066548,10
11,21772,(len,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,0.0046762112233409425,-0.001367741168678549,10
18,13601,(string,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-0.3253834814468064,-0.04140272204341722,10
19,10768,[:,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-0.6466665676462071,0.24718983346785262,10
20,72,i,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-0.11840078870318393,0.13533044989389786,10
21,10,+,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-7.635181036548602,2.4721720350402006,10
22,16,1,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-7.620967338796618,2.7986419053980693,10
23,6192,]),"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-9.7195474552027,1.260759366852069,10
25,305,   ,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-6.216513931813097,1.95974845333272,10
26,944, return,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-2.32028988550519,3.761063045228509,10
27,1490, result,"[2, 6, 8, 9, 12, 13, 15, 16, 17]",HumanEval/14,-1.6026823780021004,4.038662570066208,10
0,305,   ,[],HumanEval/15,7.871947169303894,0.7424479292110568,1
1,944, return,[],HumanEval/15,9.62247545644641,0.12767464903142134,1
2,689, ',[],HumanEval/15,12.641158556565642,0.49881893856800374,1
3,19846, '.,[],HumanEval/15,14.857169538881863,0.45153339968462447,1
4,17718,join,[],HumanEval/15,15.74335203692317,0.6347652684761691,1
5,7185,([,[],HumanEval/15,22.585807303665206,6.0407369559749675,1
6,2074,str,[],HumanEval/15,21.410210707224905,6.0128084145218175,1
7,3698,(x,[],HumanEval/15,20.029732182621956,6.553544065733462,1
8,8,),[],HumanEval/15,20.06692861020565,4.287556367472753,1
9,352, for,[],HumanEval/15,18.455072490498424,5.053144415530124,1
10,1529, x,[],HumanEval/15,20.404246137477458,6.863330419995798,1
11,296, in,[],HumanEval/15,19.557063028216362,4.826535501029685,1
12,3278, range,[],HumanEval/15,20.94379666261375,4.89420921762319,1
13,3733,(n,[],HumanEval/15,20.188513830304146,5.366885639129995,1
14,781, +,[],HumanEval/15,-22.176672279834747,-1.4776246640874966,1
16,16,1,[],HumanEval/15,-8.565115809440613,-0.3097305264199228,1
17,110296,)]),[],HumanEval/15,26.587632309645414,10.09150505598518,1
0,305,   ,[17],HumanEval/15,1.0063285380601883,0.10336880758404732,2
1,944, return,[17],HumanEval/15,0.28681123070418835,-0.05330311506986618,2
2,689, ',[17],HumanEval/15,1.5068050557747483,0.307659350335598,2
3,19846, '.,[17],HumanEval/15,1.163874831458088,0.27967373467981815,2
4,17718,join,[17],HumanEval/15,0.533528720960021,0.18998326174914837,2
5,7185,([,[17],HumanEval/15,1.846512632619124,0.16679519228637218,2
6,2074,str,[17],HumanEval/15,2.073724320391193,0.20575782470405102,2
7,3698,(x,[17],HumanEval/15,1.7624824992381036,1.1906619798392057,2
8,8,),[17],HumanEval/15,2.205666838592151,0.19161719270050526,2
9,352, for,[17],HumanEval/15,2.1580610757810064,0.2967954147607088,2
10,1529, x,[17],HumanEval/15,2.4882019501528703,1.209445271641016,2
11,296, in,[17],HumanEval/15,2.031804173544515,0.2793306168168783,2
12,3278, range,[17],HumanEval/15,1.9326133133436088,0.28753154911100864,2
13,3733,(n,[17],HumanEval/15,1.993761795340106,0.4724843520671129,2
14,781, +,[17],HumanEval/15,1.4111771659227088,0.28057617135345936,2
16,16,1,[17],HumanEval/15,-5.231441497802734,-1.9405603036284447,2
0,305,   ,"[10, 17]",HumanEval/15,0.08124617638532072,-0.005055725574493408,3
1,944, return,"[10, 17]",HumanEval/15,-0.09392279444728047,-0.10426604747772217,3
2,689, ',"[10, 17]",HumanEval/15,0.40168726665433496,0.1646651029586792,3
3,19846, '.,"[10, 17]",HumanEval/15,0.24431489349808544,0.08388155698776245,3
4,17718,join,"[10, 17]",HumanEval/15,-0.12241954315686598,0.003622114658355713,3
5,7185,([,"[10, 17]",HumanEval/15,-0.0729637237964198,-0.01253819465637207,3
6,2074,str,"[10, 17]",HumanEval/15,-0.00206328445347026,-0.03592729568481445,3
7,3698,(x,"[10, 17]",HumanEval/15,-0.054714586833142675,-0.05703216791152954,3
8,8,),"[10, 17]",HumanEval/15,-0.12162018273374997,-0.15785163640975952,3
9,352, for,"[10, 17]",HumanEval/15,-0.13559403888939414,-0.04847949743270874,3
11,296, in,"[10, 17]",HumanEval/15,-0.11941080313408747,-0.06837636232376099,3
12,3278, range,"[10, 17]",HumanEval/15,-0.12001698620588286,-0.03454798460006714,3
13,3733,(n,"[10, 17]",HumanEval/15,0.27589296325822943,0.02535301446914673,3
14,781, +,"[10, 17]",HumanEval/15,0.2701671882168739,0.024130582809448242,3
16,16,1,"[10, 17]",HumanEval/15,0.14962042478146031,0.014459013938903809,3
0,305,   ,"[2, 10, 17]",HumanEval/15,0.0895029712410178,0.014986097812652588,4
1,944, return,"[2, 10, 17]",HumanEval/15,0.05463024292839691,0.008889198303222656,4
3,19846, '.,"[2, 10, 17]",HumanEval/15,0.013858687998435926,0.004506170749664307,4
4,17718,join,"[2, 10, 17]",HumanEval/15,-0.10336778912460431,-0.015196740627288818,4
5,7185,([,"[2, 10, 17]",HumanEval/15,-0.33016373380087316,-0.0802382230758667,4
6,2074,str,"[2, 10, 17]",HumanEval/15,0.08936052952776663,0.015072405338287354,4
7,3698,(x,"[2, 10, 17]",HumanEval/15,0.026855656018597074,-0.010694324970245361,4
8,8,),"[2, 10, 17]",HumanEval/15,0.09488233130832668,0.010847389698028564,4
9,352, for,"[2, 10, 17]",HumanEval/15,-0.10876567433297168,-0.028290629386901855,4
11,296, in,"[2, 10, 17]",HumanEval/15,-0.16325864533428103,-0.05404484272003174,4
12,3278, range,"[2, 10, 17]",HumanEval/15,-0.08402993628624245,-0.014628469944000244,4
13,3733,(n,"[2, 10, 17]",HumanEval/15,0.37307481656898744,0.06065332889556885,4
14,781, +,"[2, 10, 17]",HumanEval/15,0.3282650020410074,0.05355352163314819,4
16,16,1,"[2, 10, 17]",HumanEval/15,-0.15995996887795627,-0.04994875192642212,4
0,305,   ,"[2, 10, 13, 17]",HumanEval/15,0.016575178611674346,0.0018233060836791992,5
1,944, return,"[2, 10, 13, 17]",HumanEval/15,0.027335568200214766,0.003422558307647705,5
3,19846, '.,"[2, 10, 13, 17]",HumanEval/15,0.01534068922046572,0.0017322897911071777,5
4,17718,join,"[2, 10, 13, 17]",HumanEval/15,0.002351078685023822,0.00023949146270751953,5
5,7185,([,"[2, 10, 13, 17]",HumanEval/15,0.015298501253710128,0.0015125870704650879,5
6,2074,str,"[2, 10, 13, 17]",HumanEval/15,0.05163021288171876,0.005635499954223633,5
7,3698,(x,"[2, 10, 13, 17]",HumanEval/15,0.03750296414727927,0.003971099853515625,5
8,8,),"[2, 10, 13, 17]",HumanEval/15,0.038240735688304994,0.004020035266876221,5
9,352, for,"[2, 10, 13, 17]",HumanEval/15,-0.012715734716039151,-0.001681208610534668,5
11,296, in,"[2, 10, 13, 17]",HumanEval/15,-0.01015793249825947,-0.0012574195861816406,5
12,3278, range,"[2, 10, 13, 17]",HumanEval/15,-0.033185101274284534,-0.004249691963195801,5
14,781, +,"[2, 10, 13, 17]",HumanEval/15,-0.030349750115419738,-0.004061758518218994,5
16,16,1,"[2, 10, 13, 17]",HumanEval/15,0.0011344783706590533,7.396936416625977e-05,5
0,305,   ,"[2, 6, 10, 13, 17]",HumanEval/15,0.005239809514023364,0.0005640983581542969,6
1,944, return,"[2, 6, 10, 13, 17]",HumanEval/15,0.013114902722008992,0.001688838005065918,6
3,19846, '.,"[2, 6, 10, 13, 17]",HumanEval/15,0.0011862288956763223,0.00011241436004638672,6
4,17718,join,"[2, 6, 10, 13, 17]",HumanEval/15,0.0049467236385680735,0.0005925297737121582,6
5,7185,([,"[2, 6, 10, 13, 17]",HumanEval/15,-0.00270851056848187,-0.0002974867820739746,6
7,3698,(x,"[2, 6, 10, 13, 17]",HumanEval/15,0.005899705836782232,0.0006924867630004883,6
8,8,),"[2, 6, 10, 13, 17]",HumanEval/15,-0.005414982209913433,-0.0007460713386535645,6
9,352, for,"[2, 6, 10, 13, 17]",HumanEval/15,-0.0034084288599842694,-0.0003460049629211426,6
11,296, in,"[2, 6, 10, 13, 17]",HumanEval/15,-0.006309645134024322,-0.0008186101913452148,6
12,3278, range,"[2, 6, 10, 13, 17]",HumanEval/15,-0.006371024101099465,-0.0008445978164672852,6
14,781, +,"[2, 6, 10, 13, 17]",HumanEval/15,0.0005898273739148863,1.0371208190917969e-05,6
16,16,1,"[2, 6, 10, 13, 17]",HumanEval/15,0.002739833857049234,0.0002186298370361328,6
0,305,   ,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.0012396487218211405,-0.00012969970703125,7
3,19846, '.,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.004968339126207866,-0.0006769895553588867,7
4,17718,join,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.001285652815568028,-0.00016826391220092773,7
5,7185,([,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.001828219676099252,-0.00016576051712036133,7
7,3698,(x,"[1, 2, 6, 10, 13, 17]",HumanEval/15,0.004843894705118146,0.000537872314453125,7
8,8,),"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.00019444611098151654,8.046627044677734e-06,7
9,352, for,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.002989145250467118,-0.00034099817276000977,7
11,296, in,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.000320542196277529,-1.4424324035644531e-05,7
12,3278, range,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.0045820470550097525,-0.0006012320518493652,7
14,781, +,"[1, 2, 6, 10, 13, 17]",HumanEval/15,-0.0013787552816211246,-0.00024205446243286133,7
16,16,1,"[1, 2, 6, 10, 13, 17]",HumanEval/15,0.0034492411141400225,0.00032573938369750977,7
0,305,   ,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,-0.0010389005547040142,-0.00010538101196289062,8
3,19846, '.,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,-0.0011190637123945635,-0.00018984079360961914,8
4,17718,join,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,0.0015271369302354287,0.00016874074935913086,8
5,7185,([,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,-0.0009813134965952486,-5.429983139038086e-05,8
8,8,),"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,0.0028800102372770198,0.0003158450126647949,8
9,352, for,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,-0.002006915206948179,-0.00024944543838500977,8
11,296, in,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,-0.0008836992492433637,-9.018182754516602e-05,8
12,3278, range,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,-0.006412680319044739,-0.0008739233016967773,8
14,781, +,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,-0.0017191105289384723,-0.0003275275230407715,8
16,16,1,"[1, 2, 6, 7, 10, 13, 17]",HumanEval/15,0.006254363172047306,0.000697791576385498,8
0,305,   ,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.0024217151913035195,-0.00032520294189453125,9
3,19846, '.,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.00039389289304381236,-0.00013577938079833984,9
4,17718,join,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.0002502664392523002,-7.212162017822266e-05,9
5,7185,([,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.003893867899023462,-0.0005108118057250977,9
8,8,),"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.0010475529888935853,-0.0002027750015258789,9
9,352, for,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.007996023192390567,-0.0010567307472229004,9
11,296, in,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.0031761424470460042,-0.0004621148109436035,9
12,3278, range,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.005353288168407744,-0.0006573200225830078,9
14,781, +,"[1, 2, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.009479419801209588,-0.0011849403381347656,9
0,305,   ,"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.0011731760168913752,-0.00015783309936523438,10
3,19846, '.,"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.00040836157859303057,-9.274482727050781e-05,10
5,7185,([,"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.006125050716946134,-0.0007781386375427246,10
8,8,),"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,0.001168919090559939,9.554624557495117e-05,10
9,352, for,"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.0027114657350466587,-0.00033146142959594727,10
11,296, in,"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,0.0004850020632147789,3.1888484954833984e-05,10
12,3278, range,"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.005051571806689026,-0.0006374120712280273,10
14,781, +,"[1, 2, 4, 6, 7, 10, 13, 16, 17]",HumanEval/15,-0.005393687566538574,-0.0006811618804931641,10
0,305,   ,[],HumanEval/16,5.1178412437438965,2.4537163028383873,1
1,944, return,[],HumanEval/16,8.261173319071531,2.85681120635374,1
2,6496, len,[],HumanEval/16,11.313694697804749,3.358293695409607,1
3,41177,(set,[],HumanEval/16,11.036902104038745,3.420989185021126,1
4,13601,(string,[],HumanEval/16,10.208726383774774,3.6047218230934317,1
5,56162,.lower,[],HumanEval/16,5.466069132089615,3.0489745859787547,1
6,29053,())),[],HumanEval/16,10.605262588709593,4.694948183139786,1
0,305,   ,[2],HumanEval/16,0.06095748788357014,0.0055369094294057675,2
1,944, return,[2],HumanEval/16,-0.08730444498360157,-0.015419488667003378,2
3,41177,(set,[2],HumanEval/16,0.13633001444395632,0.006794250163266291,2
4,13601,(string,[2],HumanEval/16,0.19874813545902725,0.01601098416890434,2
5,56162,.lower,[2],HumanEval/16,-0.25414011196698993,0.894292928332753,2
6,29053,())),[2],HumanEval/16,-0.24603589955950156,0.8701001004626505,2
0,305,   ,"[2, 4]",HumanEval/16,-0.0022875483136886032,-1.456516895979084e-07,3
1,944, return,"[2, 4]",HumanEval/16,0.010950989148113877,0.0013954699355892414,3
3,41177,(set,"[2, 4]",HumanEval/16,-0.00202083244221285,-1.2734150779965042e-05,3
5,56162,.lower,"[2, 4]",HumanEval/16,-0.13755169264914002,0.9732264280300419,3
6,29053,())),"[2, 4]",HumanEval/16,-0.43207795449416153,0.8506428130419224,3
0,305,   ,"[1, 2, 4]",HumanEval/16,-0.003822444748948328,-6.8773737154599135e-06,4
3,41177,(set,"[1, 2, 4]",HumanEval/16,-0.007992118793481495,-0.0008671991676928653,4
5,56162,.lower,"[1, 2, 4]",HumanEval/16,-0.1313363899680553,0.9743372201908846,4
6,29053,())),"[1, 2, 4]",HumanEval/16,-0.36997808516025543,0.8897460766260323,4
3,41177,(set,"[0, 1, 2, 4]",HumanEval/16,0.002977810217998922,-6.767599504348479e-07,5
5,56162,.lower,"[0, 1, 2, 4]",HumanEval/16,-0.09793329576496035,0.9828878044769133,5
6,29053,())),"[0, 1, 2, 4]",HumanEval/16,-0.3221584833227098,0.9106914696931199,5
5,56162,.lower,"[0, 1, 2, 3, 4]",HumanEval/16,-0.636651212349534,0.7615600824233519,6
6,29053,())),"[0, 1, 2, 3, 4]",HumanEval/16,-0.24295496614649892,0.9378334194557283,6
5,56162,.lower,"[0, 1, 2, 3, 4, 6]",HumanEval/16,0.0,0.0,7
0,305,   ,[],HumanEval/17,8.988952726125717,-0.005739292793350614,1
1,6103, note,[],HumanEval/17,19.550090849399567,0.7388869198783254,1
2,13378,_map,[],HumanEval/17,128.54756573587656,15.277565201745915,1
3,373, =,[],HumanEval/17,47.15094719827175,2.8796850397379785,1
4,16198, {',[],HumanEval/17,144.1505875568837,20.734509756799355,1
5,78,o,[],HumanEval/17,31.189702466130257,1.4845746222870275,1
6,4004,':,[],HumanEval/17,56.66242432594299,7.410144306204529,1
8,19,4,[],HumanEval/17,30.687175899744034,1.4681616686204961,1
9,11,",",[],HumanEval/17,10.793579876422882,1.3554118750475936,1
10,689, ',[],HumanEval/17,40.02073995769024,2.915944980496306,1
11,78,o,[],HumanEval/17,22.23793715238571,1.3676097499501338,1
12,91,|,[],HumanEval/17,24.78715091943741,1.5803877597550127,1
13,4004,':,[],HumanEval/17,63.735064283013344,4.633022860018741,1
15,17,2,[],HumanEval/17,42.34630224108696,1.568923885132108,1
16,11,",",[],HumanEval/17,-0.8555411994457245,0.5534235651703057,1
17,19846, '.,[],HumanEval/17,49.23416420817375,4.082988555576094,1
18,91,|,[],HumanEval/17,30.47441405057907,1.5733202325925504,1
19,4004,':,[],HumanEval/17,49.68003824353218,2.7149848289709553,1
21,16,1,[],HumanEval/17,31.465313464403152,1.2902550688569363,1
22,92,},[],HumanEval/17,121.62867383658886,18.46407764631124,1
24,305,   ,[],HumanEval/17,11.236260399222374,2.215387775932186,1
25,944, return,[],HumanEval/17,15.912043422460556,2.948685766756171,1
26,831, [,[],HumanEval/17,30.305138021707535,4.115235478560749,1
27,15850,note,[],HumanEval/17,25.542589962482452,2.9019400175725423,1
28,13378,_map,[],HumanEval/17,141.7761079967022,23.214909194136,1
29,25656,[x,[],HumanEval/17,93.69231405854225,9.498701593008377,1
30,60,],[],HumanEval/17,10.900172382593155,0.5420186017549895,1
31,352, for,[],HumanEval/17,12.780175179243088,2.1924840501228573,1
32,1529, x,[],HumanEval/17,21.998263955116272,2.137267344260408,1
33,296, in,[],HumanEval/17,22.70482635498047,3.2988033170768176,1
34,4191, music,[],HumanEval/17,19.34699222445488,3.7804569102665937,1
35,10839,_string,[],HumanEval/17,25.268851339817047,4.0856861293391376,1
36,19039,.split,[],HumanEval/17,39.73707910627127,4.921707120371082,1
37,1498,(',[],HumanEval/17,22.192482233047485,1.3233959270540936,1
38,56908, '),[],HumanEval/17,28.402229582890868,4.735464643735298,1
39,624, if,[],HumanEval/17,28.48816680908203,0.4387622570526659,1
40,1529, x,[],HumanEval/17,10.557095170021057,0.5360834764395292,1
41,60,],[],HumanEval/17,5.58254873752594,0.1765001020503405,1
0,305,   ,[4],HumanEval/17,2.876981208100915,0.815040942399321,2
1,6103, note,[4],HumanEval/17,-0.336295104585588,-0.5332613748113317,2
2,13378,_map,[4],HumanEval/17,12.766428480041213,1.2883217155080047,2
3,373, =,[4],HumanEval/17,1.5818262957036495,0.47834008512032256,2
5,78,o,[4],HumanEval/17,-1.1491668950766325,0.5398147022106912,2
6,4004,':,[4],HumanEval/17,-1.0708762537688017,0.7876717301980136,2
8,19,4,[4],HumanEval/17,0.3947268994525075,1.2643581440221112,2
9,11,",",[4],HumanEval/17,5.348511300049722,0.9262474475590636,2
10,689, ',[4],HumanEval/17,8.109507957473397,1.8249163427265955,2
11,78,o,[4],HumanEval/17,9.921741739846766,2.4195126638330606,2
12,91,|,[4],HumanEval/17,11.006776588503271,2.695345552122596,2
13,4004,':,[4],HumanEval/17,15.189554003998637,2.739988208611706,2
15,17,2,[4],HumanEval/17,3.729630719870329,1.8556630534229726,2
